#,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Power,Is_Augmented
502,Dewott,409,72,75,61,84,59,58,5,0,Water,1
502,Dewott,418,77,75,61,85,59,61,5,0,Water,1
502,Dewott,420,75,82,58,89,55,61,5,0,Water,1
502,Dewott,414,75,80,59,84,59,57,5,0,Water,1
502,Dewott,424,81,82,59,81,58,63,5,0,Water,1
502,Dewott,411,75,74,57,77,59,69,5,0,Water,1
502,Dewott,393,73,77,52,74,58,59,5,0,Water,1
502,Dewott,409,76,71,62,83,57,60,5,0,Water,1
502,Dewott,405,73,76,62,80,60,54,5,0,Water,1
502,Dewott,411,73,77,59,80,60,62,5,0,Water,1
502,Dewott,405,69,77,58,82,60,59,5,0,Water,1
502,Dewott,423,76,82,64,82,59,60,5,0,Water,1
502,Dewott,405,70,68,59,90,57,61,5,0,Water,1
502,Dewott,403,75,74,58,80,63,53,5,0,Water,1
502,Dewott,425,78,74,58,94,61,60,5,0,Water,1
502,Dewott,413,79,73,59,83,58,61,5,0,Water,1
502,Dewott,410,71,78,58,81,60,62,5,0,Water,1
502,Dewott,412,80,75,60,83,61,53,5,0,Water,1
502,Dewott,423,76,78,62,82,62,63,5,0,Water,1
502,Dewott,413,77,76,59,85,55,61,5,0,Water,1
502,Dewott,410,73,73,58,86,62,58,5,0,Water,1
502,Dewott,422,77,77,59,83,66,60,5,0,Water,1
502,Dewott,402,71,76,61,76,56,62,5,0,Water,1
502,Dewott,417,72,74,65,79,61,66,5,0,Water,1
502,Dewott,412,72,72,64,85,59,60,5,0,Water,1
502,Dewott,412,81,70,53,88,63,57,5,0,Water,1
502,Dewott,414,82,72,62,81,57,60,5,0,Water,1
502,Dewott,404,76,72,60,77,62,57,5,0,Water,1
502,Dewott,401,77,66,57,79,64,58,5,0,Water,1
502,Dewott,415,79,75,58,88,55,60,5,0,Water,1
502,Dewott,409,76,72,66,81,56,58,5,0,Water,1
502,Dewott,402,69,69,59,83,64,58,5,0,Water,1
502,Dewott,414,72,80,63,82,60,57,5,0,Water,1
502,Dewott,410,71,78,60,77,62,62,5,0,Water,1
502,Dewott,406,71,79,55,78,62,61,5,0,Water,1
502,Dewott,408,72,77,64,80,55,60,5,0,Water,1
502,Dewott,428,72,77,61,89,61,68,5,0,Water,1
502,Dewott,415,70,81,60,83,60,61,5,0,Water,1
502,Dewott,413,80,74,60,84,55,60,5,0,Water,1
502,Dewott,422,79,73,62,86,62,60,5,0,Water,1
502,Dewott,424,81,79,63,82,58,61,5,0,Water,1
502,Dewott,402,70,77,59,79,58,59,5,0,Water,1
502,Dewott,406,76,77,60,79,57,57,5,0,Water,1
502,Dewott,405,72,80,58,81,61,53,5,0,Water,1
502,Dewott,417,72,74,58,89,62,62,5,0,Water,1
502,Dewott,415,76,73,60,88,64,54,5,0,Water,1
502,Dewott,405,74,82,56,75,58,60,5,0,Water,1
502,Dewott,424,76,82,61,87,55,63,5,0,Water,1
502,Dewott,401,66,71,65,81,57,61,5,0,Water,1
502,Dewott,403,69,71,59,82,62,60,5,0,Water,1
502,Dewott,397,73,76,55,77,58,58,5,0,Water,1
502,Dewott,421,79,78,61,84,59,60,5,0,Water,1
502,Dewott,399,79,68,59,80,58,55,5,0,Water,1
502,Dewott,405,78,74,58,76,58,61,5,0,Water,1
502,Dewott,413,74,74,63,83,63,56,5,0,Water,1
502,Dewott,413,78,78,64,76,58,59,5,0,Water,1
502,Dewott,409,69,79,56,81,65,59,5,0,Water,1
502,Dewott,423,74,79,61,85,61,63,5,0,Water,1
502,Dewott,406,78,67,65,79,58,59,5,0,Water,1
502,Dewott,407,73,70,63,80,58,63,5,0,Water,1
502,Dewott,425,76,77,66,84,59,63,5,0,Water,1
502,Dewott,413,74,73,62,87,56,61,5,0,Water,1
502,Dewott,423,72,73,65,85,69,59,5,0,Water,1
502,Dewott,412,77,73,61,81,53,67,5,0,Water,1
502,Dewott,426,74,79,65,86,63,59,5,0,Water,1
502,Dewott,419,77,80,59,85,61,57,5,0,Water,1
502,Dewott,410,72,75,59,84,60,60,5,0,Water,1
502,Dewott,419,74,77,60,88,60,60,5,0,Water,1
502,Dewott,414,76,76,59,84,56,63,5,0,Water,1
502,Dewott,405,73,79,58,79,61,55,5,0,Water,1
502,Dewott,404,70,72,61,82,57,62,5,0,Water,1
502,Dewott,404,77,78,57,73,60,59,5,0,Water,1
502,Dewott,397,67,75,56,80,62,57,5,0,Water,1
503,Samurott,528,95,100,85,108,70,70,5,0,Water,0
503,Samurott,521,87,100,80,113,68,73,5,0,Water,1
503,Samurott,528,93,107,85,105,66,72,5,0,Water,1
503,Samurott,516,94,99,80,107,70,66,5,0,Water,1
503,Samurott,533,92,106,95,104,68,68,5,0,Water,1
503,Samurott,536,96,105,84,115,68,68,5,0,Water,1
503,Samurott,520,94,99,88,105,69,65,5,0,Water,1
503,Samurott,505,90,92,81,104,71,67,5,0,Water,1
503,Samurott,536,93,100,87,114,75,67,5,0,Water,1
503,Samurott,541,109,101,90,102,67,72,5,0,Water,1
503,Samurott,500,98,96,82,93,63,68,5,0,Water,1
503,Samurott,550,93,108,90,112,79,68,5,0,Water,1
503,Samurott,519,89,103,92,101,62,72,5,0,Water,1
503,Samurott,513,86,102,85,104,66,70,5,0,Water,1
503,Samurott,523,93,94,94,98,66,78,5,0,Water,1
503,Samurott,542,99,110,83,110,70,70,5,0,Water,1
503,Samurott,538,99,92,92,116,66,73,5,0,Water,1
503,Samurott,522,95,94,88,106,70,69,5,0,Water,1
503,Samurott,529,92,99,93,106,68,71,5,0,Water,1
503,Samurott,542,95,98,88,111,72,78,5,0,Water,1
503,Samurott,519,90,92,88,114,69,66,5,0,Water,1
503,Samurott,511,98,90,85,109,66,63,5,0,Water,1
503,Samurott,503,98,92,79,102,68,64,5,0,Water,1
503,Samurott,531,94,100,84,113,69,71,5,0,Water,1
503,Samurott,515,93,93,82,111,67,69,5,0,Water,1
503,Samurott,545,96,97,92,118,71,71,5,0,Water,1
503,Samurott,525,96,98,81,101,68,81,5,0,Water,1
503,Samurott,543,97,101,89,116,71,69,5,0,Water,1
503,Samurott,522,89,100,93,108,66,66,5,0,Water,1
503,Samurott,524,95,103,85,105,67,69,5,0,Water,1
503,Samurott,535,91,99,97,105,77,66,5,0,Water,1
503,Samurott,537,93,102,87,108,74,73,5,0,Water,1
503,Samurott,517,96,101,79,108,66,67,5,0,Water,1
503,Samurott,524,91,103,86,111,65,68,5,0,Water,1
503,Samurott,526,106,101,82,107,67,63,5,0,Water,1
503,Samurott,516,89,98,81,108,70,70,5,0,Water,1
503,Samurott,528,99,98,82,111,64,74,5,0,Water,1
503,Samurott,525,92,99,87,103,72,72,5,0,Water,1
503,Samurott,523,96,99,84,110,71,63,5,0,Water,1
503,Samurott,521,84,98,89,116,68,66,5,0,Water,1
503,Samurott,541,101,102,81,116,78,63,5,0,Water,1
503,Samurott,531,88,109,89,109,69,67,5,0,Water,1
503,Samurott,531,95,104,86,110,68,68,5,0,Water,1
503,Samurott,541,101,101,89,105,70,75,5,0,Water,1
503,Samurott,530,95,98,86,107,72,72,5,0,Water,1
503,Samurott,525,95,99,88,108,66,69,5,0,Water,1
503,Samurott,519,89,98,82,108,73,69,5,0,Water,1
503,Samurott,540,98,101,86,116,68,71,5,0,Water,1
503,Samurott,524,96,94,94,111,62,67,5,0,Water,1
503,Samurott,513,95,101,81,106,64,66,5,0,Water,1
503,Samurott,526,99,98,79,114,63,73,5,0,Water,1
503,Samurott,525,96,103,78,103,76,69,5,0,Water,1
503,Samurott,527,97,102,82,107,67,72,5,0,Water,1
503,Samurott,521,91,100,84,109,65,72,5,0,Water,1
503,Samurott,538,94,105,87,112,67,73,5,0,Water,1
503,Samurott,521,92,94,91,107,69,68,5,0,Water,1
503,Samurott,515,101,94,77,109,60,74,5,0,Water,1
503,Samurott,510,92,100,82,100,65,71,5,0,Water,1
503,Samurott,531,93,101,84,109,72,72,5,0,Water,1
503,Samurott,532,92,106,81,114,73,66,5,0,Water,1
503,Samurott,532,97,99,80,116,70,70,5,0,Water,1
503,Samurott,554,98,105,90,110,72,79,5,0,Water,1
503,Samurott,544,100,104,84,113,73,70,5,0,Water,1
503,Samurott,543,95,104,87,109,74,74,5,0,Water,1
503,Samurott,505,86,106,81,101,63,68,5,0,Water,1
503,Samurott,515,85,89,79,117,77,68,5,0,Water,1
503,Samurott,540,100,102,88,105,70,75,5,0,Water,1
503,Samurott,521,91,103,84,108,66,69,5,0,Water,1
503,Samurott,534,104,101,91,97,73,68,5,0,Water,1
503,Samurott,514,83,102,85,109,68,67,5,0,Water,1
503,Samurott,536,98,108,80,105,70,75,5,0,Water,1
503,Samurott,534,101,96,80,105,75,77,5,0,Water,1
503,Samurott,530,108,88,84,106,69,75,5,0,Water,1
503,Samurott,523,95,100,86,110,64,68,5,0,Water,1
503,Samurott,540,100,101,93,105,71,70,5,0,Water,1
503,Samurott,512,96,96,90,98,63,69,5,0,Water,1
503,Samurott,515,100,91,78,105,70,71,5,0,Water,1
503,Samurott,538,96,105,85,117,68,67,5,0,Water,1
503,Samurott,540,99,101,89,104,73,74,5,0,Water,1
503,Samurott,531,102,102,86,100,68,73,5,0,Water,1
503,Samurott,511,90,95,79,106,74,67,5,0,Water,1
503,Samurott,545,103,101,88,105,73,75,5,0,Water,1
503,Samurott,535,102,99,87,101,70,76,5,0,Water,1
503,Samurott,526,93,99,87,119,62,66,5,0,Water,1
503,Samurott,509,94,94,84,104,68,65,5,0,Water,1
503,Samurott,519,102,101,85,101,62,68,5,0,Water,1
503,Samurott,518,91,93,87,111,68,68,5,0,Water,1
503,Samurott,533,93,105,88,107,65,75,5,0,Water,1
503,Samurott,521,103,98,80,104,71,65,5,0,Water,1
503,Samurott,518,91,94,88,104,73,68,5,0,Water,1
503,Samurott,517,88,97,89,105,69,69,5,0,Water,1
503,Samurott,512,95,97,79,105,72,64,5,0,Water,1
503,Samurott,518,94,93,84,108,70,69,5,0,Water,1
503,Samurott,534,91,104,82,114,74,69,5,0,Water,1
503,Samurott,555,97,112,79,121,74,72,5,0,Water,1
503,Samurott,517,93,102,86,106,67,63,5,0,Water,1
503,Samurott,546,100,106,88,112,72,68,5,0,Water,1
503,Samurott,533,97,101,87,112,69,67,5,0,Water,1
503,Samurott,527,94,91,87,110,73,72,5,0,Water,1
503,Samurott,510,90,92,80,116,62,70,5,0,Water,1
504,Patrat,255,45,55,39,35,39,42,5,0,Normal,0
504,Patrat,254,43,54,39,36,37,45,5,0,Normal,1
504,Patrat,252,43,55,37,35,37,45,5,0,Normal,1
504,Patrat,258,40,59,41,34,40,44,5,0,Normal,1
504,Patrat,250,42,55,37,34,36,46,5,0,Normal,1
504,Patrat,247,43,53,40,32,38,41,5,0,Normal,1
504,Patrat,259,48,57,39,36,39,40,5,0,Normal,1
504,Patrat,253,46,53,38,37,37,42,5,0,Normal,1
504,Patrat,250,42,57,39,35,38,39,5,0,Normal,1
504,Patrat,259,41,56,41,38,40,43,5,0,Normal,1
504,Patrat,249,43,55,39,35,39,38,5,0,Normal,1
504,Patrat,247,41,55,36,35,40,40,5,0,Normal,1
504,Patrat,255,45,54,41,35,39,41,5,0,Normal,1
504,Patrat,258,44,56,42,34,39,43,5,0,Normal,1
504,Patrat,250,41,53,40,33,42,41,5,0,Normal,1
504,Patrat,257,44,56,43,36,38,40,5,0,Normal,1
504,Patrat,266,44,58,41,34,42,47,5,0,Normal,1
504,Patrat,244,46,47,40,35,37,39,5,0,Normal,1
504,Patrat,256,49,55,35,35,38,44,5,0,Normal,1
504,Patrat,248,40,56,37,36,37,42,5,0,Normal,1
504,Patrat,253,45,52,41,34,41,40,5,0,Normal,1
504,Patrat,255,47,53,41,36,39,39,5,0,Normal,1
504,Patrat,259,50,55,40,34,36,44,5,0,Normal,1
504,Patrat,255,45,53,41,36,40,40,5,0,Normal,1
504,Patrat,261,44,54,42,35,43,43,5,0,Normal,1
504,Patrat,245,46,48,39,36,38,38,5,0,Normal,1
504,Patrat,254,45,54,41,34,39,41,5,0,Normal,1
504,Patrat,258,42,59,36,33,43,45,5,0,Normal,1
504,Patrat,246,44,52,37,36,35,42,5,0,Normal,1
504,Patrat,262,52,56,37,35,38,44,5,0,Normal,1
504,Patrat,254,45,57,35,34,40,43,5,0,Normal,1
504,Patrat,257,47,53,40,40,38,39,5,0,Normal,1
504,Patrat,248,45,58,38,32,36,39,5,0,Normal,1
504,Patrat,256,44,56,40,34,42,40,5,0,Normal,1
504,Patrat,256,47,53,40,37,37,42,5,0,Normal,1
504,Patrat,260,48,55,39,35,39,44,5,0,Normal,1
504,Patrat,260,44,55,38,37,42,44,5,0,Normal,1
504,Patrat,250,44,49,40,34,40,43,5,0,Normal,1
504,Patrat,252,46,55,37,33,40,41,5,0,Normal,1
504,Patrat,253,44,53,40,35,39,42,5,0,Normal,1
504,Patrat,254,45,55,39,35,39,41,5,0,Normal,1
504,Patrat,259,46,54,38,37,39,45,5,0,Normal,1
504,Patrat,255,46,52,39,37,41,40,5,0,Normal,1
504,Patrat,248,44,53,37,34,40,40,5,0,Normal,1
504,Patrat,258,47,52,40,36,40,43,5,0,Normal,1
504,Patrat,259,44,61,38,34,39,43,5,0,Normal,1
504,Patrat,255,47,53,40,35,39,41,5,0,Normal,1
504,Patrat,265,47,60,40,38,39,41,5,0,Normal,1
504,Patrat,249,42,56,40,33,38,40,5,0,Normal,1
504,Patrat,257,46,55,37,35,37,47,5,0,Normal,1
504,Patrat,263,48,58,41,34,39,43,5,0,Normal,1
504,Patrat,251,43,54,38,34,41,41,5,0,Normal,1
504,Patrat,254,46,55,34,35,41,43,5,0,Normal,1
504,Patrat,251,43,55,37,36,39,41,5,0,Normal,1
504,Patrat,264,48,57,41,37,39,42,5,0,Normal,1
504,Patrat,260,50,58,36,33,39,44,5,0,Normal,1
504,Patrat,252,43,51,39,34,41,44,5,0,Normal,1
504,Patrat,253,41,54,43,36,40,39,5,0,Normal,1
504,Patrat,250,41,54,38,35,38,44,5,0,Normal,1
504,Patrat,253,41,56,39,38,38,41,5,0,Normal,1
504,Patrat,258,47,52,40,34,44,41,5,0,Normal,1
504,Patrat,252,47,53,36,36,39,41,5,0,Normal,1
504,Patrat,253,42,52,40,35,42,42,5,0,Normal,1
504,Patrat,258,44,53,43,36,40,42,5,0,Normal,1
504,Patrat,263,45,61,38,37,40,42,5,0,Normal,1
504,Patrat,263,47,60,41,34,39,42,5,0,Normal,1
504,Patrat,264,47,60,40,36,40,41,5,0,Normal,1
504,Patrat,263,45,56,39,37,42,44,5,0,Normal,1
504,Patrat,252,43,55,40,34,41,39,5,0,Normal,1
504,Patrat,258,49,57,37,35,39,41,5,0,Normal,1
504,Patrat,260,41,61,40,35,39,44,5,0,Normal,1
504,Patrat,248,47,49,39,36,34,43,5,0,Normal,1
504,Patrat,257,46,54,41,34,38,44,5,0,Normal,1
504,Patrat,261,45,62,36,35,40,43,5,0,Normal,1
504,Patrat,256,42,57,38,36,39,44,5,0,Normal,1
504,Patrat,254,44,53,40,35,41,41,5,0,Normal,1
504,Patrat,254,44,54,39,39,39,39,5,0,Normal,1
504,Patrat,247,44,52,38,35,40,38,5,0,Normal,1
504,Patrat,252,45,55,34,37,40,41,5,0,Normal,1
504,Patrat,259,46,53,42,32,40,46,5,0,Normal,1
504,Patrat,255,47,51,41,39,37,40,5,0,Normal,1
504,Patrat,256,46,55,39,34,39,43,5,0,Normal,1
504,Patrat,254,45,52,40,35,36,46,5,0,Normal,1
504,Patrat,248,46,53,35,35,39,40,5,0,Normal,1
504,Patrat,252,43,58,40,33,37,41,5,0,Normal,1
504,Patrat,246,45,53,37,36,35,40,5,0,Normal,1
504,Patrat,255,43,59,41,34,37,41,5,0,Normal,1
504,Patrat,254,46,52,39,32,41,44,5,0,Normal,1
504,Patrat,264,47,55,40,37,42,43,5,0,Normal,1
504,Patrat,265,48,59,39,34,40,45,5,0,Normal,1
504,Patrat,250,46,56,37,33,39,39,5,0,Normal,1
504,Patrat,254,44,57,40,35,40,38,5,0,Normal,1
504,Patrat,255,44,53,42,35,38,43,5,0,Normal,1
504,Patrat,255,43,56,41,34,39,42,5,0,Normal,1
504,Patrat,249,47,49,37,33,41,42,5,0,Normal,1
504,Patrat,250,45,56,39,31,40,39,5,0,Normal,1
504,Patrat,251,45,55,35,33,39,44,5,0,Normal,1
504,Patrat,255,45,56,36,35,39,44,5,0,Normal,1
504,Patrat,247,45,55,36,34,39,38,5,0,Normal,1
504,Patrat,256,46,56,41,34,39,40,5,0,Normal,1
505,Watchog,420,60,85,69,60,69,77,5,0,Normal,0
505,Watchog,413,58,78,73,60,68,76,5,0,Normal,1
505,Watchog,408,61,83,69,59,63,73,5,0,Normal,1
505,Watchog,420,54,88,72,60,64,82,5,0,Normal,1
505,Watchog,420,58,81,67,67,72,75,5,0,Normal,1
505,Watchog,422,60,82,74,59,70,77,5,0,Normal,1
505,Watchog,427,63,86,72,63,66,77,5,0,Normal,1
505,Watchog,417,54,80,73,59,74,77,5,0,Normal,1
505,Watchog,425,58,86,71,58,79,73,5,0,Normal,1
505,Watchog,425,65,80,71,62,61,86,5,0,Normal,1
505,Watchog,424,63,83,71,65,66,76,5,0,Normal,1
505,Watchog,426,64,83,69,64,69,77,5,0,Normal,1
505,Watchog,420,56,84,68,63,69,80,5,0,Normal,1
505,Watchog,410,61,82,67,60,66,74,5,0,Normal,1
505,Watchog,432,62,89,70,62,68,81,5,0,Normal,1
505,Watchog,430,65,90,71,54,68,82,5,0,Normal,1
505,Watchog,418,61,84,68,60,68,77,5,0,Normal,1
505,Watchog,427,62,93,69,58,68,77,5,0,Normal,1
505,Watchog,419,55,77,67,66,73,81,5,0,Normal,1
505,Watchog,405,63,86,66,55,63,72,5,0,Normal,1
505,Watchog,410,57,77,65,61,71,79,5,0,Normal,1
505,Watchog,421,56,82,71,62,68,82,5,0,Normal,1
505,Watchog,421,58,91,66,60,70,76,5,0,Normal,1
505,Watchog,425,54,86,72,65,71,77,5,0,Normal,1
505,Watchog,419,60,78,71,66,64,80,5,0,Normal,1
505,Watchog,421,59,88,69,55,72,78,5,0,Normal,1
505,Watchog,418,63,88,67,54,74,72,5,0,Normal,1
505,Watchog,413,62,85,67,60,62,77,5,0,Normal,1
505,Watchog,426,62,92,69,61,68,74,5,0,Normal,1
505,Watchog,419,61,86,66,58,69,79,5,0,Normal,1
505,Watchog,419,59,91,65,59,70,75,5,0,Normal,1
505,Watchog,436,63,82,75,62,71,83,5,0,Normal,1
505,Watchog,429,62,83,69,64,72,79,5,0,Normal,1
505,Watchog,432,62,90,69,60,71,80,5,0,Normal,1
505,Watchog,434,62,84,69,62,75,82,5,0,Normal,1
505,Watchog,420,58,86,74,60,70,72,5,0,Normal,1
505,Watchog,423,61,82,70,63,67,80,5,0,Normal,1
505,Watchog,417,56,85,66,60,73,77,5,0,Normal,1
505,Watchog,407,54,86,66,59,67,75,5,0,Normal,1
505,Watchog,413,59,89,66,60,66,73,5,0,Normal,1
505,Watchog,423,66,83,66,60,63,85,5,0,Normal,1
505,Watchog,425,61,87,64,61,77,75,5,0,Normal,1
505,Watchog,406,60,75,70,62,67,72,5,0,Normal,1
505,Watchog,416,66,83,69,56,67,75,5,0,Normal,1
505,Watchog,412,52,86,69,60,70,75,5,0,Normal,1
505,Watchog,406,56,84,59,63,66,78,5,0,Normal,1
505,Watchog,403,63,78,66,56,62,78,5,0,Normal,1
505,Watchog,399,58,82,69,50,65,75,5,0,Normal,1
505,Watchog,418,63,84,69,65,61,76,5,0,Normal,1
505,Watchog,420,60,87,64,66,69,74,5,0,Normal,1
505,Watchog,425,59,92,74,57,65,78,5,0,Normal,1
505,Watchog,415,61,81,74,61,64,74,5,0,Normal,1
505,Watchog,418,57,86,67,63,69,76,5,0,Normal,1
505,Watchog,412,62,81,70,61,61,77,5,0,Normal,1
505,Watchog,413,63,81,69,59,66,75,5,0,Normal,1
505,Watchog,419,55,84,71,61,69,79,5,0,Normal,1
505,Watchog,410,57,89,64,54,65,81,5,0,Normal,1
505,Watchog,421,63,83,65,62,74,74,5,0,Normal,1
505,Watchog,414,61,87,68,58,65,75,5,0,Normal,1
505,Watchog,436,62,89,70,65,71,79,5,0,Normal,1
505,Watchog,424,62,83,73,59,68,79,5,0,Normal,1
505,Watchog,427,59,88,72,61,66,81,5,0,Normal,1
505,Watchog,424,62,81,70,63,64,84,5,0,Normal,1
505,Watchog,430,64,84,77,63,61,81,5,0,Normal,1
505,Watchog,414,62,82,70,57,66,77,5,0,Normal,1
505,Watchog,419,60,87,70,59,67,76,5,0,Normal,1
505,Watchog,415,58,81,71,58,74,73,5,0,Normal,1
505,Watchog,418,59,87,65,63,71,73,5,0,Normal,1
505,Watchog,417,53,84,71,61,66,82,5,0,Normal,1
505,Watchog,433,62,87,74,59,70,81,5,0,Normal,1
505,Watchog,419,61,84,65,59,66,84,5,0,Normal,1
505,Watchog,426,65,85,72,60,67,77,5,0,Normal,1
505,Watchog,419,61,84,68,58,70,78,5,0,Normal,1
505,Watchog,402,58,85,63,57,62,77,5,0,Normal,1
505,Watchog,420,63,83,67,60,67,80,5,0,Normal,1
505,Watchog,426,63,90,67,58,73,75,5,0,Normal,1
505,Watchog,432,62,90,70,60,74,76,5,0,Normal,1
505,Watchog,421,57,85,70,56,72,81,5,0,Normal,1
505,Watchog,433,64,86,71,61,74,77,5,0,Normal,1
505,Watchog,416,62,87,63,58,72,74,5,0,Normal,1
505,Watchog,409,63,80,60,65,65,76,5,0,Normal,1
505,Watchog,420,59,77,75,57,69,83,5,0,Normal,1
505,Watchog,405,56,81,71,60,63,74,5,0,Normal,1
505,Watchog,417,56,84,66,63,75,73,5,0,Normal,1
505,Watchog,423,64,83,66,61,71,78,5,0,Normal,1
505,Watchog,407,61,78,69,58,65,76,5,0,Normal,1
505,Watchog,417,58,85,65,64,68,77,5,0,Normal,1
505,Watchog,412,60,81,69,57,70,75,5,0,Normal,1
505,Watchog,428,65,82,71,65,67,78,5,0,Normal,1
505,Watchog,421,62,84,69,60,69,77,5,0,Normal,1
505,Watchog,424,59,91,70,59,67,78,5,0,Normal,1
505,Watchog,413,60,84,70,58,68,73,5,0,Normal,1
505,Watchog,419,59,78,68,56,72,86,5,0,Normal,1
505,Watchog,429,64,89,72,63,68,73,5,0,Normal,1
505,Watchog,404,54,80,69,60,65,76,5,0,Normal,1
505,Watchog,429,64,88,71,62,68,76,5,0,Normal,1
505,Watchog,423,67,82,72,57,69,76,5,0,Normal,1
505,Watchog,429,60,85,71,60,73,80,5,0,Normal,1
505,Watchog,436,63,86,74,64,73,76,5,0,Normal,1
505,Watchog,423,55,82,70,67,70,79,5,0,Normal,1
506,Lillipup,275,45,60,45,25,45,55,5,0,Normal,0
506,Lillipup,270,45,55,44,26,44,56,5,0,Normal,1
506,Lillipup,270,45,60,42,24,43,56,5,0,Normal,1
506,Lillipup,271,44,58,47,25,43,54,5,0,Normal,1
506,Lillipup,270,45,59,45,24,45,52,5,0,Normal,1
506,Lillipup,280,47,58,49,25,48,53,5,0,Normal,1
506,Lillipup,289,48,71,43,24,47,56,5,0,Normal,1
506,Lillipup,268,44,56,46,23,47,52,5,0,Normal,1
506,Lillipup,276,41,64,44,23,46,58,5,0,Normal,1
506,Lillipup,274,48,58,43,27,45,53,5,0,Normal,1
506,Lillipup,266,43,59,44,23,44,53,5,0,Normal,1
506,Lillipup,281,44,59,47,23,49,59,5,0,Normal,1
506,Lillipup,286,48,68,44,26,45,55,5,0,Normal,1
506,Lillipup,282,48,62,45,24,47,56,5,0,Normal,1
506,Lillipup,273,44,58,49,24,44,54,5,0,Normal,1
506,Lillipup,269,39,63,42,25,45,55,5,0,Normal,1
506,Lillipup,273,44,58,48,24,45,54,5,0,Normal,1
506,Lillipup,272,44,59,48,25,45,51,5,0,Normal,1
506,Lillipup,283,47,61,44,27,46,58,5,0,Normal,1
506,Lillipup,279,47,59,47,25,46,55,5,0,Normal,1
506,Lillipup,271,48,57,45,23,46,52,5,0,Normal,1
506,Lillipup,269,47,58,42,25,42,55,5,0,Normal,1
506,Lillipup,272,43,63,41,25,44,56,5,0,Normal,1
506,Lillipup,283,46,63,48,24,47,55,5,0,Normal,1
506,Lillipup,272,46,60,45,25,43,53,5,0,Normal,1
506,Lillipup,272,46,60,40,27,45,54,5,0,Normal,1
506,Lillipup,278,47,60,45,27,43,56,5,0,Normal,1
506,Lillipup,275,42,54,45,28,48,58,5,0,Normal,1
506,Lillipup,281,48,57,50,24,46,56,5,0,Normal,1
506,Lillipup,279,44,60,51,25,46,53,5,0,Normal,1
506,Lillipup,281,44,62,46,26,48,55,5,0,Normal,1
506,Lillipup,272,44,61,46,25,43,53,5,0,Normal,1
506,Lillipup,272,41,61,45,24,47,54,5,0,Normal,1
506,Lillipup,272,44,61,47,23,44,53,5,0,Normal,1
506,Lillipup,276,44,57,47,25,46,57,5,0,Normal,1
506,Lillipup,277,48,59,45,26,48,51,5,0,Normal,1
506,Lillipup,288,48,60,49,27,49,55,5,0,Normal,1
506,Lillipup,280,46,57,45,27,45,60,5,0,Normal,1
506,Lillipup,268,42,59,40,25,46,56,5,0,Normal,1
506,Lillipup,269,44,62,44,23,45,51,5,0,Normal,1
506,Lillipup,273,48,57,43,25,42,58,5,0,Normal,1
506,Lillipup,285,50,63,47,25,47,53,5,0,Normal,1
506,Lillipup,275,42,62,44,24,44,59,5,0,Normal,1
506,Lillipup,272,42,59,49,23,43,56,5,0,Normal,1
506,Lillipup,289,45,69,51,26,44,54,5,0,Normal,1
506,Lillipup,275,46,60,40,26,45,58,5,0,Normal,1
506,Lillipup,280,48,62,49,26,42,53,5,0,Normal,1
506,Lillipup,277,48,65,43,24,44,53,5,0,Normal,1
506,Lillipup,275,44,57,47,25,45,57,5,0,Normal,1
506,Lillipup,279,45,63,46,24,42,59,5,0,Normal,1
506,Lillipup,278,45,61,45,25,45,57,5,0,Normal,1
506,Lillipup,264,39,58,44,25,47,51,5,0,Normal,1
506,Lillipup,277,47,56,46,25,45,58,5,0,Normal,1
506,Lillipup,276,45,61,45,25,45,55,5,0,Normal,1
506,Lillipup,278,48,60,44,25,45,56,5,0,Normal,1
506,Lillipup,284,48,62,49,25,46,54,5,0,Normal,1
506,Lillipup,285,49,65,45,25,47,54,5,0,Normal,1
506,Lillipup,270,46,55,43,25,47,54,5,0,Normal,1
506,Lillipup,270,45,57,42,25,45,56,5,0,Normal,1
506,Lillipup,274,46,58,42,27,44,57,5,0,Normal,1
506,Lillipup,265,42,60,42,25,43,53,5,0,Normal,1
506,Lillipup,274,42,59,45,24,48,56,5,0,Normal,1
506,Lillipup,263,42,58,46,26,40,51,5,0,Normal,1
506,Lillipup,274,43,58,49,24,44,56,5,0,Normal,1
506,Lillipup,267,42,60,45,26,42,52,5,0,Normal,1
506,Lillipup,278,45,61,46,24,47,55,5,0,Normal,1
506,Lillipup,274,47,58,43,25,48,53,5,0,Normal,1
506,Lillipup,275,42,58,47,26,46,56,5,0,Normal,1
506,Lillipup,276,46,62,44,27,43,54,5,0,Normal,1
506,Lillipup,280,43,62,50,24,46,55,5,0,Normal,1
506,Lillipup,277,48,57,42,27,47,56,5,0,Normal,1
506,Lillipup,279,43,58,46,25,50,57,5,0,Normal,1
506,Lillipup,279,47,61,43,25,45,58,5,0,Normal,1
506,Lillipup,274,45,58,46,27,46,52,5,0,Normal,1
506,Lillipup,269,42,61,46,25,43,52,5,0,Normal,1
506,Lillipup,278,41,59,49,26,48,55,5,0,Normal,1
506,Lillipup,274,44,61,46,26,47,50,5,0,Normal,1
506,Lillipup,280,47,66,45,25,43,54,5,0,Normal,1
506,Lillipup,283,44,64,45,25,46,59,5,0,Normal,1
